title,source,link asli,published,content,category,sentimen
Zulhas Larang TikTok Shop Cs Jualan dan Transaksi - CNN Indonesia,CNN Indonesia,https://www.cnnindonesia.com/ekonomi/20230926115219-92-1003021/zulhas-larang-tiktok-shop-cs-jualan-dan-transaksi,2023-09-25 07:00:00,,Bisnis,Negatif
TikTok Shop Resmi Tutup Sore Ini - CNN Indonesia,CNN Indonesia,https://www.cnnindonesia.com/ekonomi/20231004111119-92-1007121/tiktok-shop-resmi-tutup-sore-ini,2023-10-04 07:00:00,,Isu,Netral
Aturan Larangan Dagang di Social Commerce Hambat Ambisi Tiktok - Bloomberg Technoz,Bloomberg Technoz,https://www.bloombergtechnoz.com/detail-news/21996/aturan-larangan-dagang-di-social-commerce-hambat-ambisi-tiktok,2023-09-28 07:00:00,,Regulasi,Negatif
Mengkaji Ulang Larangan Social Commerce - detikNews,detikNews,https://news.detik.com/berita/d-6951981/mengkaji-ulang-larangan-social-commerce,2023-11-01 07:00:00,,Isu,Netral
"TikTok Shop Resmi Dilarang, Cuma Boleh Promosi-Ada Sanksi Buat yang Nakal - detikcom",detikcom,https://www.detik.com/news/amp/detail/6952199/tiktok-shop-resmi-dilarang-cuma-boleh-promosi-ada-sanksi-buat-yang-nakal,2023-09-25 07:00:00,,Regulasi,Netral
"Tiktok Dilarang Jualan di RI dan Hanya Boleh Promosi, Ini Profil Pendirinya - Tempo.co",Tempo.co,https://www.tempo.co/arsip/tiktok-dilarang-jualan-di-ri-dan-hanya-boleh-promosi-ini-profil-pendirinya-139101,2023-09-27 07:00:00,,Isu,Positif
"TikTok Dilarang Gelar Jual Beli di Indonesia, Facebook dan Instagram Bagaimana? - Kompas.com",Kompas.com,https://www.kompas.com/tekno/read/2023/09/26/131115215/tiktok-dilarang-gelar-jual-beli-di-indonesia-facebook-dan-instagram-bagaimana,2023-09-26 07:00:00,,Isu,Netral
Sukacita Pedagang Tanah Abang Sambut Larangan Operasional TikTok Shop - Jawa Pos,Jawa Pos,https://www.jawapos.com/ekonomi/2023/09/28/sukacita-pedagang-tanah-abang-sambut-larangan-operasional-tiktok-shop/,2023-09-28 07:00:00,,Regulasi,Netral
"Tiktok Shop Dilarang, Ini Kata Warga Samarinda - BusamID",BusamID,https://busam.id/tiktok-shop-dilarang-ini-kata-warga-samarinda/,2023-09-26 07:00:00,,Regulasi,Netral
"Fakta Terbaru TikTok Shop, Tak Akan Dilarang tapi Diatur Ketat - Riau24.com",Riau24.com,https://www.riau24.com/berita/baca/1017011112/fakta-terbaru-tiktok-shop-tak-akan-dilarang-tapi-diatur-ketat,2023-09-23 07:00:00,,Isu,Negatif
Infografis Larangan TikTok Shop Cs Jualan dan Transaksi di Indonesia - Liputan6.com,Liputan6.com,https://www.liputan6.com/infografis/lihat/?id=5411119/infografis-larangan-tiktok-shop-cs-jualan-dan-transaksi-di-indonesia,2023-09-27 07:00:00,,Bisnis,Netral
Gibran Ungkap Praktik Culas TikTok Shop Rugikan UMKM Dalam Negeri - CNN Indonesia,CNN Indonesia,https://www.cnnindonesia.com/ekonomi/20231002113740-92-1006413/gibran-ungkap-praktik-culas-tiktok-shop-rugikan-umkm-dalam-negeri,2023-09-26 07:00:00,,Isu,Positif
"TikTok Shop Dilarang, Luhut Blak-blakan Nasib Investasi TikTok di RI - Bisnis.com",Bisnis.com,https://ekonomi.bisnis.com/read/20231004/12/1701177/tiktok-shop-dilarang-luhut-blak-blakan-nasib-investasi-tiktok-di-ri,2023-09-30 07:00:00,,Regulasi,Netral
"Cerita Herni Omzet Melesat Rp2,5 Juta Usai Tiktok Shop Dilarang Jualan - CNN Indonesia",CNN Indonesia,https://www.cnnindonesia.com/ekonomi/20231004114011-92-1007126/cerita-herni-omzet-melesat-rp25-juta-usai-tiktok-shop-dilarang-jualan,2023-10-11 07:00:00,,Strategi,Netral
TikTok Shop Dilarang Jualan di Indonesia Jadi Sorotan Media Asing - Ngopibareng.id,Ngopibareng.id,https://www.ngopibareng.id/1341131/tiktok-shop-dilarang-jualan-di-indonesia-jadi-sorotan-media-asing,2023-09-26 07:00:00,,Regulasi,Negatif
"TikTok Dilarang Jualan, Asosiasi UMKM: Cari E-Commerce Lain - Bisnis.com",Bisnis.com,https://ekonomi.bisnis.com/read/20231004/12/1701178/tiktok-dilarang-jualan-asosiasi-umkm-cari-ecommerce-lain,2023-09-26 07:00:00,,Bisnis,Netral
Cak Imin Kritisi Aturan Larangan TikTok Shop Cs: Gegabah Ya - Bisnis.com,Bisnis.com,https://ekonomi.bisnis.com/read/20230926/25/1699011/cak-iimin-kritisi-aturan-larangan-tiktok-shop-cs-gegabah-ya,2023-09-27 07:00:00,,Isu,Negatif
"TikTok Dilarang Jualan, Jasa Live Streaming Ngaku Tak Terganggu - Bloomberg Technoz",Bloomberg Technoz,https://www.bloombergtechnoz.com/detail-news/21999/tiktok-dilarang-jualan-jasa-live-streaming-ngaku-tak-terganggu,2023-09-28 07:00:00,,Regulasi,Negatif
"TikTok Shop–Tokopedia Kena Denda, Efek ke Seller dan Alur Pengiriman Luar Negeri! - katakabar.com",katakabar.com,https://katakabar.com/2023/10/06/tiktok-shop-tokopedia-kena-denda-efek-ke-seller-dan-alur-pengiriman-luar-negeri/,2025-10-24 07:00:00,,Edukasi,Positif
KPPU Sebut Akuisisi Tokopedia oleh Tiktok Berpotensi Monopoli - Kompas.id,Kompas.id,https://www.kompas.id/tekno/2023/10/04/kppu-sebut-akuisisi-tokopedia-oleh-tiktok-berpotensi-monopoli,2025-05-29 07:00:00,,Isu,Negatif
14 Fitur TikTok Terbaru yang Perlu Diketahui - Media Indonesia,Media Indonesia,https://www.mediaindonesia.com/tekno/510996/14-fitur-tiktok-terbaru-yang-perlu-diketahui,2025-07-25 07:00:00,,Bisnis,Positif
"Efek Fitur Live TikTok Dinonaktifkan, Pemilik Toko Khas Madura Merugi - Kompas.com",Kompas.com,https://www.kompas.com/tekno/amp/2021/10/04/10450011/efek-fitur-live-tiktok-dinonaktifkan-pemilik-toko-khas-madura-merugi,2025-09-02 07:00:00,,Edukasi,Positif
Efek TikTok-Tokopedia: Shopee Cs Makin Rajin Investasi di RI - Bloomberg Technoz,Bloomberg Technoz,https://www.bloombergtechnoz.com/detail-news/23172/efek-tiktok-tokopedia-shopee-cs-makin-rajin-investasi-di-ri,2023-12-14 08:00:00,,Bisnis,Positif
"Bikin TikTok Effect Bisa Dapet Cuan, Ini Tipsnya - detikInet",detikInet,https://inet.detik.com/mobile-apps/d-6987695/bikin-tiktok-effect-bisa-dapet-cuan-ini-tipsnya,2023-10-17 07:00:00,,Regulasi,Negatif
"Harga Saham-Saham yang Terafiliasi dengan GOTO Kompak Melejit, Efek TikTok? - KONTAN",KONTAN,https://insight.kontan.co.id/news/harga-saham-saham-yang-terafiliasi-dengan-goto-kompak-melejit-efek-tiktok,2023-11-23 08:00:00,,Bisnis,Positif
Pengamat Nilai Dua Kementerian Tak Sinkron Soal TikTok Shop - Bloomberg Technoz,Bloomberg Technoz,https://www.bloombergtechnoz.com/detail-news/24036/pengamat-nilai-dua-kementerian-tak-sinkron-soal-tiktok-shop,2023-12-18 08:00:00,,Bisnis,Positif
"Efek TikTok, Saham Bank Jago (ARTO) Cetak Rekor Harga Tertinggi - Bloomberg Technoz",Bloomberg Technoz,https://www.bloombergtechnoz.com/detail-news/23508/efek-tiktok-saham-bank-jago-arto-cepat-rekor-harga-tertinggi,2023-12-12 08:00:00,,Strategi,Positif
Kolaborasi TikTok dan Tokopedia Dinilai Beri Efek Positif ke Logistik - republika.co.id,republika.co.id,https://ekonomi.republika.co.id/berita/s6f5pb457/kolaborasi-tiktok-dan-tokopedia-dinilai-beri-efek-positif-ke-logistik,2023-12-29 08:00:00,,Regulasi,Netral
Hadirnya Tiktok Shop yang Menawarkan Kemudahan Dalam Berbelanja dan Bertransaksi Secara Online - Kompasiana.com - Kompasiana.com,Kompasiana.com,https://www.kompasiana.com/reninuraini2764/66f7bd7034777c4f06475e82/hadirnya-tiktok-shop-yang-menawarkan-kemudahan-dalam-berbelanja-dan-bertransaksi-secara-online,2024-09-28 07:00:00,,Edukasi,Positif
Jangan Asal Posting! Ini Aturan TikTok Shop 2026 Soal Konten AI yang Wajib Dipatuhi Seller - Desakarangbendo.id,Desakarangbendo.id,https://www.desakarangbendo.id/jangan-asal-posting-ini-aturan-tiktok-shop-2026-soal-konten-ai-yang-wajib-dipatuhi-seller,2026-02-06 08:00:00,,Regulasi,Negatif
Tips dan trik pelaku UMKM jadi kreator dengan manfaatkan TikTok - ANTARA News Kalteng,ANTARA News Kalteng,https://kalteng.antaranews.com/berita/573473/tips-dan-trik-pelaku-umkm-jadi-kreator-dengan-manfaatkan-tiktok,2022-07-04 07:00:00,,Edukasi,Netral
"Sudah Dilarang Pemerintah, Layanan Jual-Beli TikTok Shop Masih Bisa Diakses - lajur.co",lajur.co,https://www.lajur.co/sudah-dilarang-pemerintah-layanan-jual-beli-tiktok-shop-masih-bisa-diakses,2023-10-03 07:00:00,,Isu,Netral
Pengaruh Media Sosial TikTok terhadap Pola Pikir Mahasiswa Gen Z - Kompasiana.com - Kompasiana.com,Kompasiana.com,https://www.kompasiana.com/candraauliaputri/646f7d7a82219928811fdd82/pengaruh-media-sosial-tiktok-terhadap-pola-pikir-mahasiswa-gen-z,2023-05-25 07:00:00,,Regulasi,Netral
Mengukur Pengaruh Penutupan TikTok Shop pada Generasi Muda & Kreativitas Digital - kumparan.com - Kumparan.com,Kumparan.com,https://kumparan.com/rahmadalzhaermul22/mengukur-pengaruh-penutupan-tiktok-shop-pada-generasi-muda-and-kreativitas-digital-21PUz...,2023-10-20 07:00:00,,Isu,Negatif
"Efek PP Tunas, TikTok Takedown 700 Ribuan Akun Anak - uzone.id",uzone.id,https://uzone.id/tag/tiktok-take-down-akun-anak,2026-04-14 11:14:49,,Isu,Negatif
TikTok Shop Cs Bisa Picu Kebangkrutan Industri Tekstil di Sukabumi - Liputan6.com,Liputan6.com,https://www.liputan6.com/tekno/read/6040345/tiktok-shop-phk-ratusan-karyawan-di-indonesia-pasca-merger-tokopedia,2023-09-30 07:00:00,,Isu,Negatif
"TikTok Shop PHK Ratusan Karyawan, Begini Penjelasan Manajemen TikTok - Kompas.com",Kompas.com,https://money.kompas.com/read/2025/06/03/080800526/tiktok-shop-phk-ratusan-karyawan-begini-penjelasan-manajemen-tiktok,2025-06-03 07:00:00,,Edukasi,Positif
"Efek Domino TikTok Shop dan Shopee Cs, Pedagang Tanah Abang Ramai Jual Kios dengan Harga Murah - Bisnis.com",Bisnis.com,https://teknologi.bisnis.com/read/20231016/266/1704427/setelah-tiktok-shop-ditutup-dan-abu-abu-masa-depan-marketplace-tiktok,2023-10-15 07:00:00,,Edukasi,Positif
Cara Buat Efek TikTok Sendiri Tanpa Bantuan Aplikasi Lain - Gadgetren,Gadgetren,https://gadgetren.com/2023/10/19/cara-buat-efek-tiktok-253593/,2023-10-19 07:00:00,,Isu,Negatif
Cara Menggunakan Filter Anime di TikTok yang Lagi Viral - Gadgetren,Gadgetren,https://gadgetren.com/2022/12/08/cara-menggunakan-filter-anime-di-tiktok-227288/,2022-12-08 08:00:00,,Edukasi,Positif
Dokter Cantik Ini Beber 6 Efek Negatif TikTok Bagi Generasi Muda - JPNN.com,JPNN.com,https://www.jpnn.com/news/dokter-cantik-ini-beber-6-efek-negatif-tiktok-bagi-generasi-muda,2023-01-07 08:00:00,,Edukasi,Positif
"15 Aplikasi Edit Video TikTok, Punya Banyak Template dan Filter - Tempo.co",Tempo.co,https://bisnis.tempo.co/read/1778670/15-aplikasi-edit-video-tiktok-punya-banyak-template-dan-filter,2022-09-14 07:00:00,,Edukasi,Positif
"Tren Velocity di TikTok, Viral di Kalangan Gen Z dan Cara Membuatnya - Medcom.id",Medcom.id,https://medcom.id/tekno/inovasi/1E5ByLaZ-tren-velocity-di-tiktok-viral-di-kalangan-gen-z-dan-cara-membuatnya,2025-03-19 07:00:00,,Event,Positif
Cara Live di Tiktok: Langkah-Langkah Beserta Tips-nya - Gramedia,Gramedia,https://www.gramedia.com/literasi/cara-live-di-tiktok-langkah-langkah-beserta-tips-nya/,2024-04-19 07:00:00,,Edukasi,Positif
"Efek BTS, Tokopedia Dikunjungi 5 Juta User Dalam Semalam - Marketeers",Marketeers,https://www.marketeers.com/insight/efek-bts-tokopedia-dikunjungi-5-juta-user-dalam-semalam/,2020-08-03 07:00:00,,Edukasi,Positif
15 Fitur TikTok dan Fungsinya - Media Indonesia,Media Indonesia,https://www.mediaindonesia.com/tekno/511115/15-fitur-tiktok-dan-fungsinya,2025-12-24 08:00:00,,Edukasi,Netral
​11 Tren dalam TikTok yang Bisa Digunakan dalam Digital Marketing - UKMINDONESIA.ID,UKMINDONESIA.ID,https://www.ukmindonesia.id/11-tren-dalam-tiktok-yang-bisa-digunakan-dalam-digital-marketing/,2023-02-04 08:00:00,,Isu,Negatif
10 Aplikasi Mirip TikTok dengan Fitur yang Tidak Kalah Menarik! - Inilah.com,Inilah.com,https://www.inilah.com/tekno/2023/10/10/10-aplikasi-mirip-tiktok-dengan-fitur-tidak-kalah-menarik/,2023-12-13 08:00:00,,Bisnis,Positif
Fenomena Keserakahan Masyarakat Dalam Mencari Uang Di Live TikTok - kumparan.com - Kumparan.com,Kumparan.com,https://kumparan.com/rahmadalzhaermul22/fenomena-keserakahan-masyarakat-dalam-mencari-uang-di-live-tiktok,2024-12-14 08:00:00,,Isu,Negatif
"Efek Tahun Baru hingga Pemilu, Bisnis Logistik Indonesia Diprediksi Kian Cerah - Liputan6.com",Liputan6.com,https://www.liputan6.com/bisnis/read/5992127/efek-tahun-baru-hingga-pemilu-bisnis-logistik-indonesia-diprediksi-kian-cerah,2023-12-28 08:00:00,,Edukasi,Positif
"""Over-Consumption"": Efek ""Social-Commerce"" yang Terabaikan - Kompas.com",Kompas.com,https://www.kompas.com/tekno/read/2025/01/15/15000017/over-consumption-efek-social-commerce-yang-terabaikan,2023-10-31 07:00:00,,Edukasi,Positif
"Cara Menggunakan Efek ""AI Outpainting"" yang Sedang Tren di TikTok - Kompas.com",Kompas.com,https://www.kompas.com/tekno/read/2024/01/04/143000971/cara-menggunakan-efek-ai-outpainting-yang-sedang-tren-di-tiktok,2023-12-15 08:00:00,,Bisnis,Netral
Cara Buat Slide Show Foto di TikTok Supaya Gambar Berganti Otomatis - Gadgetren,Gadgetren,https://gadgetren.com/2021/10/28/cara-buat-slide-show-foto-di-tiktok-supaya-gambar-berganti-otomatis-211321/,2022-11-14 08:00:00,,Edukasi,Positif
Ini Dia Yang Populer Di TikTok Selama Tahun 2019 - ArenaLTE.com,ArenaLTE.com,https://www.arenalte.com/2019/12/30/ini-dia-yang-populer-di-tiktok-selama-tahun-2019/,2019-12-20 08:00:00,,Edukasi,Positif
10 Rekomendasi Filter Air Minum Terbaik - my-best.com,my-best.com,https://www.mybest.com/health/10-rekomendasi-filter-air-minum-terbaik,2023-07-11 16:18:07,,Edukasi,Positif
"6 Aplikasi Edit Video TikTok, Mudah Masukkan Musik dan Efek - HiTekno.com - HiTekno.com",HiTekno.com,https://www.hitekno.com/teknologi/2023/10/19/6-aplikasi-edit-video-tiktok-mudah-memasukkan-musik-dan-efek,2022-01-06 08:00:00,,Edukasi,Positif
"5 Aplikasi Edit Video TikTok Terbaik Agar Bisa FYP, Template Beragam - HiTekno.com - HiTekno.com",HiTekno.com,https://www.hitekno.com/teknologi/2023/10/20/5-aplikasi-edit-video-tiktok-terbaik-agar-bisa-fyp-template-beragam,2023-04-15 07:00:00,,Isu,Positif
"Cara Pakai Snow AI Gratis, Filter Viral yang Bikin Foto Mirip Artis Korea - KONTAN",KONTAN,https://www.kontan.co.id/news/cara-pakai-snow-ai-gratis-filter-viral-yang-bikin-foto-mirip-artis-korea,2023-06-19 07:00:00,,Bisnis,Positif
"Netizen Edit Foto Puan Maharani Pakai Efek AI Manga, Hasilnya Banjir Pujian - HiTekno.com - HiTekno.com",HiTekno.com,https://www.hitekno.com/teknologi/2023/06/19/netizen-edit-foto-puan-maharani-pakai-efek-ai-manga-hasilnya-banjir-pujian,2022-12-03 08:00:00,,Edukasi,Positif
9 Fakta TikTok Aplikasi Nomor 1 di App Store - Tirto.id,Tirto.id,https://tirto.id/9-fakta-tiktok-aplikasi-nomor-1-di-app-store,2019-10-04 07:00:00,,Bisnis,Positif
10 Rekomendasi Tone Up Cream Terbaik [Tidak Membuat Wajah Abu-Abu] (Terbaru Tahun 2026) - my-best.com,my-best.com,https://www.mybest.com/beauty/10-rekomendasi-tone-up-cream-terbaik,2023-07-11 13:54:45,,Regulasi,Netral
"TikTok Shop Tutup, Harga Saham Perusahaan e-commerce Bergerak Naik - Kabar Megapolitan - Kabar Megapolitan",Kabar Megapolitan,https://www.kabarmegapolitan.com/tiktok-shop-tutup-harga-saham-perusahaan-e-commerce-bergerak-naik,2023-10-08 07:00:00,,Regulasi,Netral
"TikTok Larang Penggunaan Filter Kecantikan bagi Remaja, Ternyata Ini Alasannya! - Media Pemalang - Media Pemalang",Media Pemalang,https://www.mediapemalang.com/teknologi/2024/03/21/tiktok-larang-penggunaan-filter-kecantikan-bagi-remaja-ternyata-ini-alasannya,2024-12-01 08:00:00,,Isu,Negatif
"OMG! TikTok Blokir Filter Cantik untuk Remaja, Kenapa Sih? - Media Pemalang - Media Pemalang",Media Pemalang,https://www.mediapemalang.com/teknologi/2024/03/21/omg-tiktok-blokir-filter-cantik-untuk-remaja-kenapa-sih,2024-12-01 08:00:00,,Regulasi,Netral
"Review Palsu di TikTok Shop yang Menjatuhkan, tapi Dianggap Tidak Melanggar Ketentuan - Media Konsumen",Media Konsumen,https://www.media-konsumen.com/review-palsu-di-tiktok-shop-yang-menjatuhkan-tapi-dianggap-tidak-melanggar-ketentuan/,2024-03-12 07:00:00,,Isu,Negatif
"Gara-gara Pasar Tanah Abang sepi, Pemerintah Indonesia malah tutup platform TikTok Shop, ternyata karena ini - Lombok Insider - Lombok Insider",Lombok Insider,https://lombokinsider.id/gara-gara-pasar-tanah-abang-sepi-pemerintah-indonesia-malah-tutup-platform-tiktok-shop-ternyata-karena-ini/,2023-09-26 07:00:00,,Regulasi,Negatif
Ini Manfaat dan Keuntungan Berjualan di TikTok Shop - Bisnis.com,Bisnis.com,https://bisnis.com/ini-manfaat-dan-keuntungan-berjualan-di-tiktok-shop,2023-09-30 07:00:00,,Edukasi,Positif
Manfaat Positif Dibalik Kolaborasi TikTok Shop dan Tokopedia - Universitas Airlangga Official Website,Universitas Airlangga Official Website,https://unair.ac.id/manfaat-positif-dibalik-kolaborasi-tiktok-shop-dan-tokopedia/,2023-12-22 08:00:00,,Bisnis,Positif
Isu Tokopedia ‘Tutup’ dan Migrasi ke TikTok Shop: BPKN Ingatkan Nasib Uang Langganan Pelanggan Plus! - wamanews.id,wamanews.id,https://wamanews.id/isu-tokopedia-tutup-dan-migrasi-ke-tiktok-shop-bpkn-ingatkan-nasib-uang-langganan-pelanggan-plus/,2026-02-03 08:00:00,,Isu,Negatif
Cara Menambahkan Produk di TikTok Shop dengan Mudah - Telkomsel,Telkomsel,https://telkomsel.com/cara-menambahkan-produk-di-tiktok-shop-dengan-mudah,2025-07-09 10:08:49,,Edukasi,Netral
"Luaskan Pasar Penjual, Tokopedia & TikTok Shop Hadirkan Seller Center Terintegrasi - kontan.co.id",kontan.co.id,https://kontan.co.id/luaskan-pasar-penjual-tokopedia-tiktok-shop-hadirkan-seller-center-terintegrasi,2025-03-24 07:00:00,,Strategi,Positif
How to start TikTok Shop for Business - Link UMKM,Link UMKM,https://linkumkm.id/how-to-start-tiktok-shop-for-business,2022-02-17 08:00:00,,Edukasi,Netral
"Isu Tokopedia Tutup dan Beralih ke TikTok Shop, BPKN Soroti Nasib Konsumen - Medcom.id",Medcom.id,https://medcom.id/isu-tokopedia-tutup-dan-beralih-ke-tiktok-shop-bpkn-soroti-nasib-konsumen,2026-02-05 08:00:00,,Isu,Negatif
5 Alasan Berjualan di TikTok Shop Semakin Digemari - Tempo.co,Tempo.co,https://tempo.co/5-alasan-berjualan-di-tiktok-shop-semakin-digemari,2023-09-20 07:00:00,,Bisnis,Positif
Tuntutan ke Pemerintah untuk Tegas terhadap TikTok Shop Makin Nyaring - KONTAN,KONTAN,https://kontan.co.id/tuntutan-ke-pemerintah-untuk-tegas-terhadap-tiktok-shop-makin-nyaring,2023-09-20 07:00:00,,Regulasi,Negatif
Manfaat Tiktok Selain untuk Hiburan Ternyata Bisa Digunakan sebagai Media Bisnis untuk Memajukan Usaha UMKM - Kompasiana.com - Kompasiana.com,Kompasiana.com,https://kompasiana.com/manfaat-tiktok-selain-untuk-hiburan-ternyata-bisa-digunakan-sebagai-media-bisnis-untuk-memajukan-usaha-umkm,2022-03-25 07:00:00,,Edukasi,Positif
Survei Tokopedia: Sinergi dengan Tiktok Berikan Banyak Manfaat bagi UMKM - Tempo.co,Tempo.co,https://tempo.co/survei-tokopedia-sinergi-dengan-tiktok-berikan-banyak-manfaat-bagi-umkm,2024-12-10 08:00:00,,Bisnis,Positif
UMKM Rasakan Manfaat dari Sinergi Tokopedia dan Tiktok - Tempo.co,Tempo.co,https://tempo.co/umkm-rasakan-manfaat-dari-sinergi-tokopedia-dan-tiktok,2024-12-10 08:00:00,,Bisnis,Positif
Cara Jualan di TikTok dan Mengenal Fitur Tiktok Shop - Gramedia,Gramedia,https://gramedia.com/cara-jualan-di-tiktok-dan-mengenal-fitur-tiktok-shop/,2022-05-27 07:00:00,,Edukasi,Netral
"TikTok Shop Buka Lagi di Indonesia, Transaksi Dilakukan Lewat Tokopedia - Hypeabis",Hypeabis,https://hypeabis.com/tiktok-shop-buka-lagi-di-indonesia-transaksi-dilakukan-lewat-tokopedia,2023-12-11 08:00:00,,Event,Netral
"Pakai Satu Dashboard Tokopedia dan TikTok Shop, Bisnis Second Step Coffee Bertumbuh - kontan.co.id",kontan.co.id,https://kontan.co.id/pakai-satu-dashboard-tokopedia-dan-tiktok-shop-bisnis-second-step-coffee-bertumbuh,2025-06-08 07:00:00,,Bisnis,Positif
Pelatihan Pemasaran Melalui Shopee dan TikTok untuk UMKM Perempuan di Tegalwaru - Baitulmaal Muamalat,Baitulmaal Muamalat,https://baitulmaalmuamalat.or.id/pelatihan-pemasaran-melalui-shopee-dan-tiktok-untuk-umkm-perempuan-di-tegalwaru,2024-03-06 08:00:00,,Edukasi,Positif
Kolaborasi TikTok Shop-Tokopedia Buka Peluang bagi UMKM - Medcom.id,Medcom.id,https://medcom.id/kolaborasi-tiktok-shop-tokopedia-buka-peluang-bagi-umkm,2024-04-29 07:00:00,,Bisnis,Positif
Fenomena TikTok Shop: Manfaat dan Potensi Ancaman Bagi UMKM di Indonesia - Kompasiana.com - Kompasiana.com,Kompasiana.com,https://kompasiana.com/fenomena-tiktok-shop-manfaat-dan-potensi-ancaman-bagi-umkm-di-indonesia,2023-08-21 07:00:00,,Isu,Netral
Melihat Peluang Industri Digital di Balik Kolaborasi TikTok Shop dan Tokopedia - Kompas.com,Kompas.com,https://kompas.com/melihat-peluang-industri-digital-di-balik-kolaborasi-tiktok-shop-dan-tokopedia,2024-04-26 07:00:00,,Bisnis,Positif
Tiktok Shop Kembali Beroperasi Lewat Tokopedia - KBA.ONE,KBA.ONE,https://kba.one/tiktok-shop-kembali-beroperasi-lewat-tokopedia,2023-12-11 08:00:00,,Event,Netral
"TikTok-Tokopedia Kolaborasi, Mendag: Beri Manfaat bagi Kemajuan UKM - detikFinance",detikFinance,https://detikfinance.com/tiktok-tokopedia-kolaborasi-mendag-beri-manfaat-bagi-kemajuan-ukm,2023-12-12 08:00:00,,Bisnis,Positif
"Fitur Promosi di Tiktok, Manfaat dan Cara Penggunaannya - Narasi Tv",Narasi Tv,https://narisitv.com/fitur-promosi-di-tiktok-manfaat-dan-cara-penggunaannya,2023-06-21 07:00:00,,Edukasi,Netral
"Tanah Abang, UMKM, dan Social Commerce - Republika.id",Republika.id,https://republika.id/tanah-abang-umkm-dan-social-commerce,2023-10-17 07:00:00,,Isu,Netral
Berikut Syarat dan Cara Daftar Akun TikTok Shop Seller - Tempo.co,Tempo.co,https://tempo.co/berikut-syarat-dan-cara-daftar-akun-tiktok-shop-seller,2022-09-08 07:00:00,,Edukasi,Netral
"Resmi, TikTok Akuisisi Tokopedia Dengan Investasi US$1,5 M - Market - Bloomberg Technoz",Bloomberg Technoz,https://bloombergtechnoz.com/resmi-tiktok-akuisisi-tokopedia-dengan-investasi-us15-m,2024-01-31 08:00:00,,Bisnis,Netral
"Bayar Rp23 T ke Tokopedia, TikTok Shop Akhirnya Beroperasi di RI - Infobanknews",Infobanknews,https://infobanknews.com/bayar-rp23-t-ke-tokopedia-tiktok-shop-akhirnya-beroperasi-di-ri,2023-12-12 08:00:00,,Bisnis,Netral
Sederet Keuntungan GoTo Usai TikTok Pegang 75 Persen Saham Tokopedia - kumparan.com - Kumparan.com,Kumparan.com,https://kumparan.com/sederet-keuntungan-goto-usai-tiktok-pegang-75-persen-saham-tokopedia,2023-12-11 08:00:00,,Bisnis,Positif
"Harbolnas 12.12, Keranjang Kuning TikTok Shop 'Comeback' - Teknologi - Bloomberg Technoz",Bloomberg Technoz,https://bloombergtechnoz.com/harbolnas-1212-keranjang-kuning-tiktok-shop-comeback,2023-12-12 08:00:00,,Isu,Negatif
Akuisisi Tokopedia Oleh TikTok Disebut Tidak Untungkan Siapapun - Validnews.id,Validnews.id,https://validnews.id/akuisisi-tokopedia-oleh-tiktok-disebut-tidak-untungkan-siapapun,2024-08-07 07:00:00,,Bisnis,Positif
TikTok Shop Resmi Dibuka Kembali di Indonesia - rmolaceh,rmolaceh,https://rmolaceh.id/tiktok-shop-resmi-dibuka-kembali-di-indonesia,2023-12-12 08:00:00,,Bisnis,Netral
Ini Alasan TikTok Pilih Berkongsi dengan Tokopedia - Tempo.co,Tempo.co,https://tempo.co/ini-alasan-tiktok-pilih-berkongsi-dengan-tokopedia,2023-12-12 08:00:00,,Strategi,Positif
Adli Hibatul: Lynk.id Menyebarkan Manfaat untuk Orang Lain - SWA.co.id,SWA.co.id,https://swa.co.id/adli-hibatul-lynkid-menyembarkan-manfaat-untuk-orang-lain,2025-02-02 08:00:00,,Bisnis,Positif
Survei: Marketplace Pilihan Seller Sambut Ramadan 2023 yang Beri Omzet Terbesar & Keuntungan Terbanyak - Bola.com,Bola.com,https://bola.com/survei-marketplace-pilihan-seller-sambut-ramadan-2023-yang-beri-omzet-terbesar-keuntungan-terbanyak,2023-03-27 07:00:00,,Event,Positif
Keranjang Kuning TikTok Shop Beroperasi Lagi di 12.12 Lewat Tokopedia - Medcom.id,Medcom.id,https://medcom.id/keranjang-kuning-tiktok-shop-beroperasi-lagi-di-1212-lewat-tokopedia,2023-12-11 08:00:00,,Strategi,Positif
Patrick Walujo: Mitra dengan TikTok Hadirkan Ecommerce Terdepan - Bloomberg Technoz,Bloomberg Technoz,https://bloombergtechnoz.com/patrick-walujo-mitra-dengan-tiktok-hadirkan-ecommerce-terdepan,2024-02-28 08:00:00,,Edukasi,Positif
Cara Menggunakan Fitur Product Showcase TikTok untuk Berjualan - Harapan Rakyat,Harapan Rakyat,https://harapanrakyat.id/cara-menggunakan-fitur-product-showcase-tiktok-untuk-berjualan,2025-02-22 08:00:00,,Isu,Negatif
"Penggabungan TikTok-Tokopedia Dinilai Tak Untungkan RI, Malah Ada PHK - CNN Indonesia",CNN Indonesia,https://cnnindonesia.com/penggabungan-tiktok-tokopedia-dinilai-tak-untungkan-ri-malah-ada-phk,2024-08-06 07:00:00,,Bisnis,Negatif
